co_code,company_name,date,bse_closing_price,bse_traded_qty,bse_avg_rate,bse_market_cap,nse_opening_price,nse_high_price,nse_low_price,nse_closing_price,nse_returns,nse_traded_qty,nse_traded_val,nse_avg_rate,nse_market_cap,nse_pe,nse_pb,nse_bv_per_share,equity_shares_on_stkdate,KZ Index,Ownership,Quartile
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-22,362.75,11970.0,366.52,68089.2691,373.8,375.0,358.05,360.8,0.97,64204.0,23.4,364.96,67723.2482,29.1508,4.8235,74.8011,187703016.0,-0.9781969592949888,Murugappa Chettiar Group,2
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-25,366.15,21651.0,359.16,68727.4593,355.9,371.1,348.45,365.4,1.01,158859.0,57.4,361.03,68586.682,29.5225,4.885,74.8011,187703016.0,-0.9781969592949888,Murugappa Chettiar Group,2
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-26,375.3,136291.0,375.04,70448.0438,363.0,382.55,363.0,378.25,1.04,392463.0,147.2,375.13,71001.792,30.5621,5.0565,74.8053,187711281.0,-0.9781969592949888,Murugappa Chettiar Group,2
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-27,371.85,28560.0,373.27,69800.4398,382.45,382.5,363.5,372.65,0.99,280764.0,104.8,373.36,69950.6089,30.1096,4.9816,74.8053,187711281.0,-0.9781969592949888,Murugappa Chettiar Group,2
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-28,380.75,33787.0,379.8,71471.0702,367.05,388.25,364.1,383.25,1.03,148683.0,56.2,378.25,71940.3484,30.9661,5.1233,74.8053,187711281.0,-0.9781969592949888,Murugappa Chettiar Group,2
385601,TUBE INVESTMENTS OF INDIA LTD.,2019-03-29,382.1,21031.0,383.46,71724.4805,387.9,387.9,375.05,383.2,1.0,83356.0,31.9,383.19,71930.9629,30.962,5.1226,74.8053,187711281.0,-0.9781969592949888,Murugappa Chettiar Group,2
385896,KRISHANA PHOSCHEM LTD.,2019-03-05,,,,,58.0,58.0,52.5,52.5,0.91,12000.0,0.7,56.17,1307.25,9.0093,1.5714,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-11,,,,,54.0,54.0,52.0,52.1,0.99,20000.0,1.1,53.22,1297.29,8.9407,1.5594,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-12,,,,,51.0,60.9,51.0,56.85,1.09,16000.0,0.9,56.94,1415.565,9.7558,1.7016,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-13,,,,,64.1,64.1,51.0,52.65,0.93,12000.0,0.7,55.92,1310.985,9.035,1.5759,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-14,,,,,55.0,55.0,55.0,55.0,1.04,4000.0,0.2,55.0,1369.5,9.4383,1.6462,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-15,,,,,55.2,55.2,55.0,55.0,1.0,12000.0,0.7,55.07,1369.5,9.4383,1.6462,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-18,,,,,55.0,55.0,55.0,55.0,1.0,4000.0,0.2,55.0,1369.5,9.4383,1.6462,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-19,,,,,51.3,51.3,51.3,51.3,0.93,4000.0,0.2,51.3,1277.37,8.8034,1.5355,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-26,,,,,57.4,57.4,57.4,57.4,1.12,4000.0,0.2,57.4,1429.26,9.8502,1.7181,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
385896,KRISHANA PHOSCHEM LTD.,2019-03-29,,,,,50.0,53.0,50.0,51.65,0.9,32000.0,1.6,51.19,1286.085,8.8634,1.546,33.4096,24900000.0,0.3576365382628169,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-01,448.2,67326.0,444.57,61300.21,433.8,453.95,430.3,446.85,1.04,454268.0,201.5,443.51,61115.5708,7.8612,2.0358,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-05,516.95,268494.0,497.82,70703.1316,448.2,536.2,448.2,519.65,1.16,2359455.0,1171.2,496.37,71072.4099,9.142,2.3674,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-06,596.35,509026.0,578.39,81562.6511,545.0,608.0,540.05,597.9,1.15,3737935.0,2166.1,579.48,81774.6443,10.5186,2.7239,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-07,573.95,178196.0,578.89,78499.0083,592.95,597.7,566.1,572.9,0.96,1656338.0,959.8,579.46,78355.4001,10.0788,2.61,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-08,560.35,87446.0,563.97,76638.9395,565.0,574.0,555.2,558.95,0.98,527216.0,296.9,563.12,76447.4618,9.8334,2.5465,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-11,598.1,220122.0,595.86,81801.9982,572.8,606.7,572.8,599.4,1.07,2047932.0,1220.3,595.85,81979.7989,10.545,2.7308,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-12,620.9,151881.0,622.96,84920.349,604.2,631.7,602.7,621.85,1.04,1550980.0,966.5,623.18,85050.2802,10.9399,2.833,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-13,612.65,70641.0,621.55,83791.9984,629.0,637.55,610.25,613.75,0.99,779252.0,484.0,621.08,83942.4451,10.7974,2.7961,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-14,603.05,83262.0,605.58,82479.0086,617.0,625.0,594.4,603.65,0.98,604133.0,366.2,606.14,82561.0705,10.6197,2.7501,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-15,657.9,252919.0,641.27,89980.8304,612.0,664.0,601.25,655.8,1.09,1927504.0,1238.7,642.66,89693.6139,11.5372,2.9877,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-18,698.6,286868.0,685.45,95547.3599,668.0,707.55,661.0,697.85,1.06,2508107.0,1724.2,687.45,95444.7826,12.277,3.1793,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-19,708.65,288909.0,717.07,96921.8961,705.0,734.8,695.2,709.7,1.02,2488392.0,1785.9,717.71,97065.5043,12.4854,3.2333,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-20,672.25,115893.0,684.87,91943.4765,703.7,707.7,665.55,672.2,0.95,914044.0,625.6,684.44,91936.638,11.8257,3.0624,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-22,635.45,95167.0,643.05,86910.3491,660.2,664.0,632.0,636.1,0.95,678042.0,436.2,643.37,86999.2494,11.1906,2.898,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-25,607.95,36467.0,613.77,83149.1805,626.8,626.8,604.0,607.95,0.96,303969.0,186.6,613.72,83149.1805,10.6954,2.7697,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-26,647.5,98209.0,644.53,88558.4248,609.9,653.0,609.0,647.6,1.07,797265.0,513.5,644.12,88572.1018,11.3929,2.9504,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-27,660.95,59929.0,665.99,90397.9782,660.0,682.9,655.5,660.9,1.02,480425.0,320.6,667.25,90391.1397,11.6269,3.011,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-28,646.95,32956.0,654.12,88483.2014,660.0,676.7,645.0,648.6,0.98,289252.0,189.4,654.76,88708.8715,11.4105,2.9549,219.4988,136769768.0,0.340042786917156,Private (Indian),4
386908,DILIP BUILDCON LTD.,2019-03-29,643.45,30314.0,649.55,88004.5072,663.0,672.0,635.0,641.5,0.99,243789.0,158.5,650.03,87737.8062,11.2856,2.9226,219.4988,136769768.0,0.340042786917156,Private (Indian),4
387591,V-MART RETAIL LTD.,2019-03-01,2548.75,90.0,2570.34,46208.8197,2568.1,2601.15,2549.55,2565.45,0.99,9757.0,25.1,2575.47,46511.5905,61.6865,11.344,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-05,2552.45,987.0,2564.53,46275.9006,2601.0,2630.1,2545.25,2560.3,1.0,64284.0,165.7,2576.86,46418.2211,61.5626,11.3212,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-06,2679.3,1744.0,2665.51,48575.6902,2560.5,2689.0,2560.5,2679.3,1.05,29581.0,78.9,2666.66,48575.6902,64.424,11.8474,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-07,2787.95,1938.0,2770.94,50545.514,2689.0,2825.15,2684.6,2795.0,1.04,51001.0,141.2,2767.98,50673.3304,67.206,12.359,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-08,2819.85,1731.0,2838.69,51123.8608,2795.0,2863.9,2792.35,2817.45,1.01,43429.0,123.2,2836.19,51080.3488,67.7458,12.4583,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-11,2811.7,561.0,2799.58,50976.1013,2857.45,2857.45,2764.65,2828.2,1.0,21146.0,59.4,2808.05,51275.2462,68.0043,12.5059,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-12,2791.2,477.0,2802.39,50604.4365,2828.0,2840.0,2765.15,2803.6,0.99,38616.0,108.3,2803.74,50829.2484,67.4128,12.3971,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-13,2806.1,623.0,2829.98,50874.5734,2827.8,2860.0,2796.45,2817.45,1.0,60596.0,171.7,2833.7,51080.3488,67.7458,12.4583,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-14,2671.65,1050.0,2706.92,48436.9958,2820.0,2822.95,2649.95,2660.0,0.94,20627.0,55.6,2697.47,48225.7814,63.9599,11.7621,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-15,2611.75,2854.0,2633.89,47351.0092,2664.0,2709.35,2566.95,2628.1,0.99,185112.0,486.7,2629.07,47647.4346,63.1929,11.621,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-18,2635.8,1431.0,2641.47,47787.0355,2658.0,2726.95,2621.3,2645.7,1.01,14762.0,39.3,2663.62,47966.5225,63.6161,11.6989,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-19,2683.95,1127.0,2654.16,48659.9947,2640.3,2706.0,2602.2,2689.9,1.02,108925.0,287.0,2634.99,48767.8682,64.6789,11.8943,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-20,2680.45,622.0,2677.27,48596.5397,2725.0,2725.0,2645.15,2680.75,1.0,79205.0,212.8,2686.84,48601.9787,64.4589,11.8539,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-22,2602.75,1111.0,2617.19,47187.8393,2710.0,2710.0,2340.0,2592.0,0.97,9489.0,24.8,2616.93,46992.9419,62.3249,11.4614,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-25,2564.5,53344.0,2587.62,46494.367,2593.0,2624.9,2525.0,2591.85,1.0,10080.0,26.0,2575.89,46990.2224,62.3212,11.4608,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-26,2627.35,185.0,2633.86,47633.8371,2619.9,2670.2,2600.05,2650.0,1.02,6248.0,16.5,2643.08,48044.4814,63.7195,11.7179,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-27,2693.9,468.0,2696.29,48840.3881,2650.25,2705.0,2642.0,2695.45,1.02,24535.0,65.8,2683.54,48868.4896,64.8123,11.9189,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-28,2695.0,81.0,2692.0,48860.3311,2704.15,2713.95,2661.35,2685.55,1.0,11486.0,30.9,2687.42,48689.0027,64.5743,11.8751,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387591,V-MART RETAIL LTD.,2019-03-29,2695.15,318.0,2703.91,48863.0506,2695.0,2742.8,2674.85,2694.25,1.0,10087.0,27.2,2701.4,48846.7336,64.7835,11.9135,226.1501,18129993.0,0.20481756877607638,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-05,25.8,6000.0,25.77,567.9612,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-06,26.05,9000.0,26.35,573.4647,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-08,27.0,3000.0,27.0,594.378,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-20,26.0,3000.0,26.0,572.364,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-22,26.0,18000.0,25.68,572.364,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-25,27.25,27000.0,25.47,599.8815,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-27,25.25,9000.0,25.73,555.8535,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-28,25.75,24000.0,25.75,566.8605,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387597,DYNAMIC CABLES LTD.,2019-03-29,27.4,3000.0,27.4,603.1836,,,,,,,,,,,,,22014000.0,0.12519568933022243,Private (Indian),3
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-01,57.5,3659.0,57.54,3837.0106,57.15,57.95,56.3,57.2,1.01,40539.0,2.3,57.2,3816.9915,23.1754,0.7622,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-05,62.6,32114.0,60.93,4177.3368,57.7,64.4,57.15,62.25,1.09,321601.0,19.7,61.24,4153.9811,25.2215,0.8295,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-06,63.5,42734.0,64.48,4237.3944,62.25,66.9,61.05,63.8,1.02,655944.0,42.3,64.41,4257.4136,25.8495,0.8501,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-07,65.95,63034.0,66.15,4400.8844,67.9,67.9,65.1,66.15,1.04,723588.0,47.8,66.12,4414.2305,26.8016,0.8815,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-08,64.55,18112.0,64.82,4307.4615,65.7,65.7,64.3,64.75,0.98,81875.0,5.3,65.0,4320.8076,26.2344,0.8628,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-11,65.8,16349.0,65.82,4390.8748,65.0,66.9,65.0,65.45,1.01,107680.0,7.1,65.89,4367.5191,26.518,0.8721,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-12,64.65,10563.0,65.19,4314.1346,65.25,66.3,64.0,64.5,0.99,87470.0,5.7,65.29,4304.125,26.1331,0.8595,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-13,64.6,28274.0,64.95,4310.7981,65.1,67.05,63.2,64.5,1.0,198803.0,13.0,65.49,4304.125,26.1331,0.8595,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-14,65.85,35052.0,65.56,4394.2113,64.05,66.5,64.05,65.35,1.01,190504.0,12.5,65.6,4360.846,26.4775,0.8708,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-15,65.3,13350.0,65.45,4357.5095,65.5,66.2,64.1,64.55,0.99,55034.0,3.6,65.05,4307.4615,26.1534,0.8601,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-18,62.65,31407.0,63.29,4180.6733,65.0,65.0,62.0,62.35,0.97,91103.0,5.7,62.97,4160.6542,25.262,0.8308,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-19,59.6,26295.0,61.18,3977.145,62.4,63.4,58.5,59.2,0.95,231390.0,14.0,60.41,3950.4527,23.9857,0.7888,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-20,58.5,34176.0,58.21,3903.7413,59.8,59.95,56.25,58.25,0.98,420916.0,24.4,57.88,3887.0586,23.6008,0.7762,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-22,57.65,22636.0,58.61,3847.0202,58.95,59.9,57.65,57.85,0.99,92038.0,5.4,58.45,3860.3664,23.4388,0.7709,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-25,56.55,6531.0,56.77,3773.6166,56.55,57.8,56.5,57.1,0.99,40245.0,2.3,57.09,3810.3184,23.1349,0.7609,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-26,57.3,10849.0,57.39,3823.6645,57.9,58.0,56.5,57.05,1.0,108764.0,6.2,56.96,3806.9819,23.1146,0.7602,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-27,56.8,44098.0,56.48,3790.2992,57.9,57.9,55.65,56.8,1.0,156530.0,8.8,56.42,3790.2992,23.0134,0.7569,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-28,58.35,28225.0,58.23,3893.7317,56.7,59.45,56.65,59.0,1.04,124956.0,7.3,58.45,3937.1066,23.9047,0.7862,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,2019-03-29,59.1,7468.0,59.14,3943.7796,58.45,60.0,58.25,59.05,1.0,60169.0,3.6,59.28,3940.4431,23.925,0.7868,75.0465,66730620.0,-2.94465009339537,Private (Indian),1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-01,549.85,1122.0,552.63,103655.4753,559.7,562.05,542.0,553.65,1.0,39418.0,21.8,553.09,104371.8358,16.3048,3.8682,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-05,549.8,1977.0,548.63,103646.0495,553.0,553.0,545.05,549.75,0.99,125363.0,68.9,549.34,103636.6237,16.1899,3.841,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-06,550.2,901.0,550.95,103721.4559,550.0,555.5,541.3,548.25,1.0,28297.0,15.6,550.26,103353.8499,16.1458,3.8305,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-07,544.0,986.0,544.42,102552.6572,542.5,546.4,541.3,544.15,0.99,29294.0,15.9,543.99,102580.9346,16.025,3.8019,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-08,543.05,755.0,542.54,102373.5671,540.0,545.85,540.0,543.8,1.0,29085.0,15.8,543.85,102514.954,16.0147,3.7994,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-11,549.75,2128.0,547.04,103636.6237,543.3,551.35,540.8,549.6,1.01,117457.0,64.3,547.07,103608.3463,16.1855,3.8399,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-12,550.4,1467.0,552.32,103759.1591,553.0,558.4,549.4,550.05,1.0,90113.0,49.6,550.71,103693.1785,16.1988,3.8431,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-13,550.0,1788.0,551.11,103683.7527,550.0,555.8,545.4,550.1,1.0,47911.0,26.4,550.33,103702.6043,16.2002,3.8434,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-14,548.8,2571.0,549.1,103457.5336,554.65,554.65,547.1,548.9,1.0,51008.0,28.0,549.86,103476.3852,16.1649,3.835,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-15,547.1,4821.0,548.16,103137.0565,550.0,553.1,546.25,547.15,1.0,30958.0,17.0,548.14,103146.4823,16.1134,3.8228,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-18,539.15,2820.0,542.07,101638.355,545.0,551.2,540.0,541.3,0.99,20343.0,11.1,546.77,102043.6642,15.9411,3.7819,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-19,540.15,1663.0,541.18,101826.8709,544.6,547.0,535.0,540.0,1.0,49169.0,26.6,540.45,101798.5936,15.9028,3.7729,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-20,539.95,1278.0,539.27,101789.1678,544.75,545.0,536.95,541.1,1.0,9573.0,5.2,540.86,102005.9611,15.9352,3.7805,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-22,538.7,639.0,538.0,101553.5229,541.1,542.0,537.0,540.25,1.0,19392.0,10.5,539.53,101845.7225,15.9102,3.7746,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-25,536.2,2478.0,537.66,101082.2331,540.0,543.65,534.0,536.9,0.99,11060.0,6.0,539.43,101214.1942,15.8115,3.7512,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-26,529.55,966.0,530.75,99828.6023,539.3,540.9,527.0,530.0,0.99,63161.0,33.5,530.38,99913.4344,15.6083,3.703,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-27,526.25,3724.0,529.42,99206.4997,530.0,539.0,525.1,529.1,1.0,46898.0,25.1,534.82,99743.7701,15.5818,3.6967,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-28,520.05,12946.0,521.89,98037.7011,534.4,534.75,519.95,520.9,0.98,22016.0,11.5,524.21,98197.9396,15.3403,3.6394,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
393826,ALEMBIC PHARMACEUTICALS LTD.,2019-03-29,530.55,7563.0,520.62,100017.1182,520.9,544.9,509.6,537.8,1.03,326229.0,171.2,524.63,101383.8585,15.838,3.7575,143.1274,188515914.0,-2.478486851078108,Alembic Group,1
398556,H P L ELECTRIC & POWER LTD.,2019-03-01,53.1,13929.0,53.04,3414.3558,51.0,55.1,50.95,53.1,1.05,105361.0,5.6,53.21,3414.3558,16.3758,0.4684,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-05,57.1,13502.0,56.61,3671.5578,53.95,58.1,53.35,57.4,1.08,76218.0,4.3,56.68,3690.8479,17.7019,0.5064,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-06,58.2,13629.0,58.97,3742.2883,59.45,60.5,58.0,58.5,1.02,59910.0,3.5,59.14,3761.5784,18.0411,0.5161,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-07,57.85,6992.0,58.58,3719.7831,57.25,60.25,57.25,57.65,0.99,108142.0,6.4,58.81,3706.923,17.779,0.5086,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-08,59.45,10252.0,59.53,3822.6639,58.0,60.3,56.7,58.95,1.02,102765.0,6.1,59.15,3790.5136,18.1799,0.52,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-11,60.0,7674.0,59.84,3858.0292,60.0,61.35,58.5,60.05,1.02,74048.0,4.4,60.06,3861.2442,18.5192,0.5298,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-12,59.2,6298.0,59.61,3806.5888,61.0,61.0,57.45,59.0,0.98,69604.0,4.1,59.19,3793.7287,18.1953,0.5205,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-13,59.9,7547.0,60.1,3851.5991,59.95,61.4,59.0,59.75,1.01,65078.0,3.9,60.06,3841.954,18.4266,0.5271,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-14,59.4,6572.0,59.51,3819.4489,59.05,60.05,58.7,59.05,0.99,29158.0,1.7,59.42,3796.9437,18.2108,0.5209,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-15,58.3,3770.0,58.87,3748.7183,60.0,60.0,57.4,58.1,0.98,23821.0,1.4,58.68,3735.8582,17.9178,0.5125,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
398556,H P L ELECTRIC & POWER LTD.,2019-03-18,57.0,50157.0,56.8,3665.1277,59.0,59.0,55.85,57.35,0.99,53872.0,3.1,57.1,3687.6329,17.6865,0.5059,113.3553,64300486.0,-0.49147457162809444,Private (Indian),3
